Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-5.0849e-004
6	-5.335e-003
7	-1.4885e-002
8	-2.8836e-002
9	-4.6537e-002
10	-6.716e-002
11	-8.9788e-002
12	-0.11346
13	-0.1372
14	-0.16005
15	-0.18109
16	-0.19945
17	-0.21435
18	-0.22509
19	-0.23107
20	-0.2318
21	-0.22689
22	-0.21611
23	-0.19931
24	-0.17649
25	-0.14778
26	-0.11343
27	-7.3799e-002
28	-2.9367e-002
29	1.9295e-002
30	7.1516e-002
31	0.12655
32	0.18357
33	0.24171
34	0.30007
35	0.35771
36	0.41371
37	0.46713
38	0.51707
39	0.56267
40	0.60313
41	0.63771
42	0.66576
43	0.68673
44	0.70019
45	0.70578
46	0.70331
47	0.69267
48	0.67389
49	0.64714
50	0.6127
51	0.57096
52	0.52243
53	0.46773
54	0.40757
55	0.34273
56	0.2741
57	0.2026
58	0.1292
59	5.4892e-002
60	-1.9307e-002
61	-9.2388e-002
62	-0.16336
63	-0.23126
64	-0.29517
65	-0.35424
66	-0.4077
67	-0.45486
68	-0.49511
69	-0.52796
70	-0.55303
71	-0.57005
72	-0.57884
73	-0.57938
74	-0.57173
75	-0.55608
76	-0.53272
77	-0.50204
78	-0.4645
79	-0.42065
80	-0.37108
81	-0.31646
82	-0.25744
83	-0.19473
84	-0.12899
85	-6.0894e-002
86	8.9494e-003
87	7.998e-002
88	0.15171
89	0.
90	0.22373
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-5.0982e-004
99	-5.3371e-003
100	-1.4887e-002
101	-2.8839e-002
102	-4.654e-002
103	-6.7163e-002
104	-8.9791e-002
105	-0.11346
106	-0.1372
107	-0.16005
108	-0.18109
109	-0.19946
110	-0.21436
111	-0.22509
112	-0.23107
113	-0.2318
114	-0.2269
115	-0.21611
116	-0.19931
117	-0.17649
118	-0.14778
119	-0.11343
120	-7.3804e-002
121	-2.9371e-002
122	1.929e-002
123	7.1511e-002
124	0.12654
125	0.18356
126	0.2417
127	0.30006
128	0.35771
129	0.4137
130	0.46712
131	0.51706
132	0.56266
133	0.60312
134	0.6377
135	0.66575
136	0.68673
137	0.70018
138	0.70578
139	0.7033
140	0.69266
