Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.0038e-002
6	-1.5122e-002
7	-1.0388e-002
8	1.3109e-003
9	1.0455e-002
10	1.0147e-002
11	-9.1499e-003
12	-5.2285e-002
13	-0.12175
14	-0.22119
15	-0.34706
16	-0.49514
17	-0.65892
18	-0.82625
19	-0.98628
20	-1.1233
21	-1.2227
22	-1.2716
23	-1.2598
24	-1.182
25	-1.0366
26	-0.82431
27	-0.55152
28	-0.22354
29	0.14673
30	0.53982
31	0.9394
32	1.3268
33	1.6856
34	1.9969
35	2.2437
36	2.4118
37	2.4895
38	2.4689
39	2.3433
40	2.1173
41	1.7956
42	1.3898
43	0.91783
44	0.39556
45	-0.15681
46	-0.71445
47	-1.2547
48	-1.7528
49	-2.1833
50	-2.5246
51	-2.7594
52	-2.8775
53	-2.8744
54	-2.7484
55	-2.502
56	-2.1481
57	-1.7005
58	-1.1786
59	-0.60754
60	-1.4988e-002
61	0.57659
62	1.1414
63	1.6555
64	2.096
65	2.4466
66	2.6923
67	2.824
68	2.8373
69	2.7364
70	2.5283
71	2.2247
72	1.842
73	1.398
74	0.90956
75	0.39638
76	-0.11796
77	-0.60951
78	-1.0554
79	-1.4374
80	-1.7414
81	-1.9539
82	-2.0669
83	-2.0753
84	-1.9773
85	-1.7745
86	-1.4722
87	-1.0753
88	-0.59664
89	0.
90	6.1936e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-1.0438e-002
99	-1.627e-002
100	-1.1252e-002
101	4.2849e-004
102	9.5868e-003
103	9.331e-003
104	-9.755e-003
105	-5.2848e-002
106	-0.12286
107	-0.22142
108	-0.34753
109	-0.49579
110	-0.65897
111	-0.82703
112	-0.9866
113	-1.1236
114	-1.2222
115	-1.2712
116	-1.2601
117	-1.1818
118	-1.0364
119	-0.82442
120	-0.55079
121	-0.22304
122	0.14665
123	0.53993
124	0.93966
125	1.3273
126	1.6864
127	1.9972
128	2.2441
129	2.4125
130	2.4902
131	2.4695
132	2.3442
133	2.1177
134	1.7962
135	1.391
136	0.91857
137	0.39638
138	-0.15606
139	-0.71368
140	-1.2535
141	-1.7525
142	-2.1824
143	-2.5241
144	-2.7587
