Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	3.6605e-003
6	1.7269e-002
7	3.9544e-002
8	6.9244e-002
9	0.10514
10	0.1461
11	0.19106
12	0.23899
13	0.28897
14	0.34011
15	0.39157
16	0.44257
17	0.49238
18	0.54033
19	0.5858
20	0.62823
21	0.66713
22	0.70206
23	0.73265
24	0.75859
25	0.77965
26	0.79565
27	0.80649
28	0.81214
29	0.81262
30	0.80803
31	0.7985
32	0.78424
33	0.76551
34	0.74259
35	0.7158
36	0.68551
37	0.65207
38	0.61586
39	0.57726
40	0.53663
41	0.49433
42	0.45067
43	0.40595
44	0.36046
45	0.31441
46	0.26803
47	0.2215
48	0.17496
49	0.12855
50	8.2388e-002
51	3.6567e-002
52	-8.8286e-003
53	-5.3723e-002
54	-9.8049e-002
55	-0.14175
56	-0.18476
57	-0.22703
58	-0.26851
59	-0.30916
60	-0.34892
61	-0.38774
62	-0.4256
63	-0.46243
64	-0.4982
65	-0.53286
66	-0.56638
67	-0.59872
68	-0.62984
69	-0.6597
70	-0.68828
71	-0.71554
72	-0.74146
73	-0.76601
74	-0.78917
75	-0.81092
76	-0.83125
77	-0.85015
78	-0.86761
79	-0.88365
80	-0.89826
81	-0.91148
82	-0.92333
83	-0.93386
84	-0.94314
85	-0.95124
86	-0.95829
87	-0.96443
88	-0.96987
89	0.
90	-0.97489
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	3.6409e-003
99	1.7227e-002
100	3.9497e-002
101	6.9195e-002
102	0.1051
103	0.14606
104	0.19101
105	0.23895
106	0.28893
107	0.34007
108	0.39153
109	0.44253
110	0.49234
111	0.54029
112	0.58576
113	0.62819
114	0.66709
115	0.70202
116	0.73261
117	0.75855
118	0.77961
119	0.79561
120	0.80646
121	0.81211
122	0.81259
123	0.80799
124	0.79847
125	0.78421
126	0.76548
127	0.74256
128	0.71578
129	0.68548
130	0.65204
131	0.61584
132	0.57724
133	0.53661
134	0.49431
135	0.45065
136	0.40593
137	0.36044
138	0.3144
139	0.26802
140	0.22148
141	0.17494
142	0.12854
143	8.2374e-002
144	3.6553e-002
145	-8.8414e-003
146	-5.3735e-002
147	-9.806e-002
148	-0.14176
