Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	2.0354e-002
6	8.4986e-002
7	0.18263
8	0.30471
9	0.44342
10	0.59123
11	0.74168
12	0.8883
13	1.0268
14	1.1526
15	1.2618
16	1.3517
17	1.4205
18	1.4667
19	1.4906
20	1.4914
21	1.4696
22	1.4265
23	1.3634
24	1.2826
25	1.1868
26	1.0788
27	0.96178
28	0.83767
29	0.70925
30	0.57993
31	0.45284
32	0.3307
33	0.21575
34	0.10991
35	1.5132e-002
36	-6.691e-002
37	-0.13429
38	-0.18637
39	-0.2228
40	-0.2427
41	-0.24585
42	-0.23212
43	-0.20232
44	-0.15765
45	-9.9181e-002
46	-2.8356e-002
47	5.3432e-002
48	0.14459
49	0.24223
50	0.34411
51	0.4474
52	0.55034
53	0.651
54	0.74683
55	0.8352
56	0.91317
57	0.97867
58	1.0301
59	1.0663
60	1.0863
61	1.089
62	1.0735
63	1.0406
64	0.9907
65	0.92501
66	0.84452
67	0.75088
68	0.64582
69	0.531
70	0.40839
71	0.27946
72	0.14593
73	9.8856e-003
74	-0.12591
75	-0.25931
76	-0.38857
77	-0.51243
78	-0.62957
79	-0.73883
80	-0.8396
81	-0.93101
82	-1.0126
83	-1.084
84	-1.1456
85	-1.198
86	-1.2418
87	-1.2785
88	-1.31
89	0.
90	-1.3386
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	1.9565e-002
99	8.3112e-002
100	0.18059
101	0.30273
102	0.44155
103	0.58951
104	0.74005
105	0.88675
106	1.0254
107	1.1513
108	1.2606
109	1.3507
110	1.4195
111	1.4661
112	1.4899
113	1.4909
114	1.4691
115	1.4261
116	1.3632
117	1.2826
118	1.1868
119	1.079
120	0.96205
121	0.83799
122	0.70973
123	0.58057
124	0.45354
125	0.33159
126	0.2167
127	0.111
128	1.6271e-002
129	-6.5544e-002
130	-0.13286
131	-0.18492
132	-0.22125
133	-0.24114
134	-0.24415
135	-0.23044
136	-0.20064
137	-0.15596
138	-9.7468e-002
139	-2.6648e-002
140	5.5165e-002
141	0.14628
142	0.2439
143	0.34571
144	0.44898
145	0.55179
146	0.65239
147	0.7483
148	0.83653
149	0.91453
150	0.97991
151	1.0314
