Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	4.3409e-004
6	-6.357e-003
7	-2.094e-002
8	-4.1621e-002
9	-6.5089e-002
10	-8.8246e-002
11	-0.10756
12	-0.12027
13	-0.12313
14	-0.11404
15	-9.1545e-002
16	-5.4612e-002
17	-3.2199e-003
18	6.1854e-002
19	0.13918
20	0.2252
21	0.31668
22	0.40969
23	0.49989
24	0.5831
25	0.65493
26	0.71104
27	0.74738
28	0.76061
29	0.74817
30	0.70856
31	0.64099
32	0.54602
33	0.42538
34	0.28169
35	0.11869
36	-5.8694e-002
37	-0.24437
38	-0.43258
39	-0.61667
40	-0.78957
41	-0.94509
42	-1.0771
43	-1.1806
44	-1.2514
45	-1.2864
46	-1.2838
47	-1.2424
48	-1.1628
49	-1.0475
50	-0.89943
51	-0.7234
52	-0.52433
53	-0.30804
54	-8.1585e-002
55	0.14778
56	0.37305
57	0.58707
58	0.78306
59	0.9552
60	1.0983
61	1.2075
62	1.2801
63	1.3143
64	1.3094
65	1.2665
66	1.1879
67	1.0768
68	0.93723
69	0.77461
70	0.59506
71	0.40472
72	0.21027
73	1.7931e-002
74	-0.16531
75	-0.33333
76	-0.48122
77	-0.60489
78	-0.70153
79	-0.76886
80	-0.80581
81	-0.81245
82	-0.78987
83	-0.73975
84	-0.66427
85	-0.56668
86	-0.44995
87	-0.31721
88	-0.16509
89	0.
90	5.028e-003
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	4.9293e-004
99	-6.1586e-003
100	-2.087e-002
101	-4.1478e-002
102	-6.496e-002
103	-8.8079e-002
104	-0.1074
105	-0.12019
106	-0.12297
107	-0.114
108	-9.1412e-002
109	-5.4506e-002
110	-3.1867e-003
111	6.1977e-002
112	0.13921
113	0.22528
114	0.31666
115	0.40966
116	0.4999
117	0.58312
118	0.65492
119	0.71101
120	0.74729
121	0.76055
122	0.74811
123	0.7085
124	0.64092
125	0.54594
126	0.42523
127	0.28157
128	0.11854
129	-5.8773e-002
130	-0.24453
131	-0.43275
132	-0.61684
133	-0.78976
134	-0.94523
135	-1.0773
136	-1.1808
137	-1.2515
138	-1.2866
139	-1.2839
140	-1.2426
141	-1.163
142	-1.0477
