Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	1.3585e-003
6	8.1033e-003
7	1.9949e-002
8	3.6108e-002
9	5.5607e-002
10	7.7346e-002
11	0.10022
12	0.12309
13	0.14489
14	0.16463
15	0.18141
16	0.19446
17	0.20315
18	0.20697
19	0.20556
20	0.19868
21	0.18622
22	0.16824
23	0.14495
24	0.11668
25	8.3964e-002
26	4.7406e-002
27	7.7242e-003
28	-3.43e-002
29	-7.7794e-002
30	-0.12182
31	-0.1655
32	-0.2079
33	-0.24811
34	-0.28531
35	-0.31872
36	-0.34769
37	-0.37164
38	-0.3901
39	-0.40282
40	-0.40977
41	-0.41108
42	-0.40705
43	-0.39815
44	-0.38499
45	-0.36832
46	-0.34897
47	-0.32793
48	-0.3062
49	-0.28493
50	-0.26511
51	-0.24777
52	-0.23376
53	-0.22384
54	-0.21872
55	-0.21886
56	-0.22465
57	-0.23623
58	-0.25354
59	-0.2763
60	-0.30403
61	-0.33613
62	-0.37187
63	-0.41031
64	-0.45035
65	-0.49076
66	-0.53031
67	-0.5676
68	-0.60131
69	-0.63016
70	-0.65297
71	-0.66871
72	-0.67642
73	-0.67533
74	-0.6648
75	-0.64437
76	-0.61389
77	-0.57344
78	-0.52326
79	-0.46387
80	-0.39591
81	-0.32018
82	-0.23771
83	-0.14956
84	-5.6959e-002
85	3.8953e-002
86	0.13713
87	0.23661
88	0.33662
89	0.
90	0.43666
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	1.3645e-003
99	8.1041e-003
100	1.9941e-002
101	3.6099e-002
102	5.5602e-002
103	7.7346e-002
104	0.10021
105	0.12309
106	0.14489
107	0.16462
108	0.1814
109	0.19446
110	0.20314
111	0.20696
112	0.20556
113	0.19867
114	0.18621
115	0.16822
116	0.14494
117	0.11668
118	8.3951e-002
119	4.7398e-002
120	7.7111e-003
121	-3.4312e-002
122	-7.7797e-002
123	-0.12183
124	-0.16551
125	-0.20791
126	-0.24813
127	-0.28532
128	-0.31873
129	-0.3477
130	-0.37165
131	-0.39011
132	-0.40283
133	-0.40978
134	-0.41109
135	-0.40707
136	-0.39817
137	-0.38501
138	-0.36833
139	-0.34898
140	-0.32794
