Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	2.9862e-003
6	8.7589e-003
7	1.5393e-002
8	2.1482e-002
9	2.7878e-002
10	3.5102e-002
11	4.3642e-002
12	5.2946e-002
13	6.4346e-002
14	7.6545e-002
15	8.8043e-002
16	9.8212e-002
17	0.10625
18	0.11148
19	0.1135
20	0.11114
21	0.10421
22	9.2431e-002
23	7.7058e-002
24	5.7574e-002
25	3.5201e-002
26	1.0869e-002
27	-1.5156e-002
28	-4.1645e-002
29	-6.6983e-002
30	-9.0231e-002
31	-0.11019
32	-0.12537
33	-0.1341
34	-0.13597
35	-0.13113
36	-0.12011
37	-0.10339
38	-8.161e-002
39	-5.6212e-002
40	-2.7544e-002
41	3.0064e-003
42	3.4817e-002
43	6.6902e-002
44	9.81e-002
45	0.12755
46	0.15492
47	0.17942
48	0.19945
49	0.21308
50	0.22
51	0.21886
52	0.2088
53	0.1898
54	0.16166
55	0.12559
56	8.2674e-002
57	3.4091e-002
58	-1.8038e-002
59	-7.0078e-002
60	-0.11941
61	-0.16456
62	-0.20351
63	-0.23392
64	-0.25513
65	-0.26548
66	-0.26455
67	-0.2521
68	-0.22859
69	-0.1949
70	-0.15159
71	-0.10125
72	-4.5364e-002
73	1.2454e-002
74	6.9982e-002
75	0.12498
76	0.17438
77	0.2156
78	0.24716
79	0.26715
80	0.27422
81	0.26861
82	0.25017
83	0.22107
84	0.18311
85	0.13814
86	8.8411e-002
87	3.6346e-002
88	-1.7325e-002
89	0.
90	-7.0983e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	3.0329e-003
99	8.8706e-003
100	1.5253e-002
101	2.1501e-002
102	2.7876e-002
103	3.5253e-002
104	4.3646e-002
105	5.2908e-002
106	6.4298e-002
107	7.6528e-002
108	8.8146e-002
109	9.83e-002
110	0.10621
111	0.11148
112	0.1134
113	0.11108
114	0.10407
115	9.2481e-002
116	7.6999e-002
117	5.7608e-002
118	3.5258e-002
119	1.0906e-002
120	-1.5146e-002
121	-4.1564e-002
122	-6.6969e-002
123	-9.0292e-002
124	-0.11028
125	-0.12525
126	-0.13413
127	-0.1361
128	-0.13106
129	-0.12003
130	-0.10332
