Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	1.9838e-005
6	7.3891e-004
7	2.3526e-003
8	4.9261e-003
9	8.4691e-003
10	1.2963e-002
11	1.8373e-002
12	2.4655e-002
13	3.1757e-002
14	3.9623e-002
15	4.8194e-002
16	5.741e-002
17	6.7209e-002
18	7.7529e-002
19	8.8306e-002
20	9.9479e-002
21	0.11098
22	0.12276
23	0.13475
24	0.14689
25	0.15912
26	0.17138
27	0.18361
28	0.19576
29	0.20778
30	0.21961
31	0.23119
32	0.24248
33	0.25343
34	0.26398
35	0.2741
36	0.28374
37	0.29286
38	0.30141
39	0.30936
40	0.31667
41	0.3233
42	0.32923
43	0.33442
44	0.33885
45	0.34248
46	0.3453
47	0.34729
48	0.34841
49	0.34867
50	0.34804
51	0.3465
52	0.34406
53	0.3407
54	0.33642
55	0.33121
56	0.32508
57	0.31802
58	0.31004
59	0.30115
60	0.29135
61	0.28066
62	0.26908
63	0.25664
64	0.24334
65	0.22922
66	0.21428
67	0.19855
68	0.18206
69	0.16482
70	0.14688
71	0.12825
72	0.10897
73	8.9066e-002
74	6.8573e-002
75	4.7524e-002
76	2.5953e-002
77	3.8961e-003
78	-1.8612e-002
79	-4.1534e-002
80	-6.4834e-002
81	-8.8475e-002
82	-0.11242
83	-0.13663
84	-0.16108
85	-0.18572
86	-0.21052
87	-0.23547
88	-0.26051
89	0.
90	-0.28584
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	1.9797e-005
99	7.3882e-004
100	2.3525e-003
101	4.926e-003
102	8.469e-003
103	1.2963e-002
104	1.8373e-002
105	2.4655e-002
106	3.1757e-002
107	3.9623e-002
108	4.8194e-002
109	5.741e-002
110	6.7209e-002
111	7.7529e-002
112	8.8306e-002
113	9.9479e-002
114	0.11098
115	0.12276
116	0.13475
117	0.14689
118	0.15912
119	0.17138
120	0.18361
121	0.19576
122	0.20778
123	0.21961
124	0.23119
125	0.24248
126	0.25343
127	0.26398
128	0.2741
129	0.28374
130	0.29286
131	0.30141
132	0.30936
133	0.31667
134	0.3233
135	0.32923
136	0.33442
137	0.33885
138	0.34248
139	0.3453
140	0.34729
141	0.34841
142	0.34867
143	0.34804
