Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	7.1854e-003
6	4.0749e-002
7	9.6723e-002
8	0.16856
9	0.24781
10	0.33078
11	0.41024
12	0.47866
13	0.53624
14	0.57545
15	0.59365
16	0.58829
17	0.55745
18	0.50325
19	0.4267
20	0.32941
21	0.21728
22	9.7676e-002
23	-2.3655e-002
24	-0.1427
25	-0.25316
26	-0.34643
27	-0.41819
28	-0.46679
29	-0.48834
30	-0.48354
31	-0.45139
32	-0.3896
33	-0.29609
34	-0.17555
35	-2.9834e-002
36	0.13659
37	0.31984
38	0.51028
39	0.69872
40	0.88253
41	1.0526
42	1.2041
43	1.334
44	1.4329
45	1.4968
46	1.5228
47	1.5087
48	1.455
49	1.3648
50	1.2407
51	1.0889
52	0.91417
53	0.72334
54	0.52408
55	0.31947
56	0.11621
57	-7.7713e-002
58	-0.25914
59	-0.42203
60	-0.5621
61	-0.67884
62	-0.7705
63	-0.83413
64	-0.87342
65	-0.88785
66	-0.88012
67	-0.85532
68	-0.81864
69	-0.77165
70	-0.71808
71	-0.66412
72	-0.61073
73	-0.56069
74	-0.51423
75	-0.47227
76	-0.43517
77	-0.40233
78	-0.37293
79	-0.34821
80	-0.32547
81	-0.30538
82	-0.28906
83	-0.27178
84	-0.25243
85	-0.2284
86	-0.2023
87	-0.17634
88	-0.14941
89	0.
90	-0.12517
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	7.7741e-003
99	4.1259e-002
100	9.707e-002
101	0.16889
102	0.24859
103	0.33197
104	0.41118
105	0.47949
106	0.5366
107	0.57641
108	0.59451
109	0.58922
110	0.55849
111	0.50417
112	0.42766
113	0.33056
114	0.21869
115	9.9022e-002
116	-2.2988e-002
117	-0.14095
118	-0.2517
119	-0.34516
120	-0.41656
121	-0.46553
122	-0.48737
123	-0.48268
124	-0.4502
125	-0.38803
126	-0.29471
127	-0.17451
128	-2.8765e-002
129	0.13843
130	0.32138
131	0.51193
132	0.7008
133	0.88402
134	1.0546
135	1.2064
136	1.3357
137	1.4343
138	1.4992
139	1.5241
140	1.5106
141	1.4568
142	1.3665
143	1.2425
144	1.0904
145	0.915
146	0.72508
147	0.52549
148	0.32014
