Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.3889e-002
6	-6.5639e-002
7	-0.14764
8	-0.2512
9	-0.36766
10	-0.48833
11	-0.60505
12	-0.70886
13	-0.79389
14	-0.85486
15	-0.88738
16	-0.88893
17	-0.85871
18	-0.79663
19	-0.70522
20	-0.58574
21	-0.44241
22	-0.28085
23	-0.10629
24	7.413e-002
25	0.25334
26	0.42421
27	0.5805
28	0.7177
29	0.8307
30	0.91414
31	0.96503
32	0.98098
33	0.96204
34	0.90936
35	0.82429
36	0.70974
37	0.56871
38	0.40693
39	0.23113
40	4.7246e-002
41	-0.13841
42	-0.31985
43	-0.49042
44	-0.64399
45	-0.7753
46	-0.87931
47	-0.95236
48	-0.99234
49	-0.99578
50	-0.96234
51	-0.89181
52	-0.78768
53	-0.65422
54	-0.49539
55	-0.31585
56	-0.12128
57	8.1854e-002
58	0.28602
59	0.48277
60	0.66482
61	0.82607
62	0.96101
63	1.0628
64	1.1266
65	1.1481
66	1.1255
67	1.0581
68	0.94683
69	0.79467
70	0.60578
71	0.38587
72	0.14165
73	-0.12042
74	-0.39489
75	-0.67488
76	-0.9527
77	-1.2213
78	-1.4737
79	-1.7049
80	-1.9104
81	-2.0874
82	-2.2337
83	-2.3492
84	-2.4343
85	-2.49
86	-2.5197
87	-2.5268
88	-2.5163
89	0.
90	-2.4947
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-1.38e-002
99	-6.5405e-002
100	-0.14723
101	-0.25079
102	-0.36735
103	-0.48809
104	-0.60478
105	-0.70851
106	-0.79374
107	-0.85448
108	-0.88713
109	-0.88877
110	-0.85836
111	-0.7967
112	-0.70503
113	-0.58571
114	-0.44215
115	-0.28065
116	-0.10618
117	7.408e-002
118	0.25336
119	0.42425
120	0.5806
121	0.71787
122	0.83069
123	0.91415
124	0.96501
125	0.98094
126	0.96215
127	0.9093
128	0.82438
129	0.70957
130	0.56856
131	0.40689
132	0.23106
133	4.7249e-002
134	-0.13852
135	-0.31986
136	-0.49043
137	-0.64396
138	-0.77534
139	-0.87932
140	-0.95248
141	-0.99248
142	-0.99595
143	-0.96237
144	-0.89195
145	-0.78768
146	-0.65415
