Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	3.0966e-004
6	2.2077e-004
7	-7.3546e-004
8	-2.7635e-003
9	-5.95e-003
10	-1.0314e-002
11	-1.5834e-002
12	-2.2456e-002
13	-3.011e-002
14	-3.8709e-002
15	-4.8157e-002
16	-5.835e-002
17	-6.9178e-002
18	-8.0529e-002
19	-9.2287e-002
20	-0.10433
21	-0.11655
22	-0.12883
23	-0.14103
24	-0.15305
25	-0.16477
26	-0.17607
27	-0.18684
28	-0.19696
29	-0.20633
30	-0.21482
31	-0.22235
32	-0.22879
33	-0.23406
34	-0.23806
35	-0.24071
36	-0.24191
37	-0.24159
38	-0.23969
39	-0.23614
40	-0.23088
41	-0.22389
42	-0.21513
43	-0.20456
44	-0.19219
45	-0.178
46	-0.162
47	-0.14421
48	-0.12464
49	-0.10333
50	-8.0295e-002
51	-5.5588e-002
52	-2.9246e-002
53	-1.3145e-003
54	2.8157e-002
55	5.9117e-002
56	9.1513e-002
57	0.12529
58	0.16039
59	0.19676
60	0.23433
61	0.27306
62	0.31288
63	0.35373
64	0.39555
65	0.43829
66	0.48188
67	0.52627
68	0.5714
69	0.61722
70	0.66366
71	0.71069
72	0.75823
73	0.80625
74	0.85469
75	0.90351
76	0.95266
77	1.0021
78	1.0518
79	1.1017
80	1.1517
81	1.2019
82	1.2522
83	1.3026
84	1.353
85	1.4035
86	1.4539
87	1.5044
88	1.5549
89	0.
90	1.6054
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	3.0972e-004
99	2.2092e-004
100	-7.353e-004
101	-2.7634e-003
102	-5.9499e-003
103	-1.0314e-002
104	-1.5834e-002
105	-2.2456e-002
106	-3.011e-002
107	-3.8709e-002
108	-4.8157e-002
109	-5.835e-002
110	-6.9178e-002
111	-8.0529e-002
112	-9.2287e-002
113	-0.10433
114	-0.11655
115	-0.12883
116	-0.14103
117	-0.15305
118	-0.16477
119	-0.17607
120	-0.18684
121	-0.19696
122	-0.20633
123	-0.21482
124	-0.22235
125	-0.22879
126	-0.23406
127	-0.23806
128	-0.24071
129	-0.24191
130	-0.24159
131	-0.23969
132	-0.23614
133	-0.23088
134	-0.22389
135	-0.21513
