Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	1.5845e-004
6	9.1074e-004
7	2.2532e-003
8	4.0644e-003
9	6.2707e-003
10	8.7999e-003
11	1.1588e-002
12	1.4575e-002
13	1.7704e-002
14	2.0921e-002
15	2.4176e-002
16	2.742e-002
17	3.0609e-002
18	3.3701e-002
19	3.6657e-002
20	3.944e-002
21	4.2019e-002
22	4.4364e-002
23	4.645e-002
24	4.8252e-002
25	4.9753e-002
26	5.0937e-002
27	5.1792e-002
28	5.2309e-002
29	5.2483e-002
30	5.2311e-002
31	5.1795e-002
32	5.0938e-002
33	4.9745e-002
34	4.8225e-002
35	4.6388e-002
36	4.4244e-002
37	4.1808e-002
38	3.9094e-002
39	3.6116e-002
40	3.2891e-002
41	2.9438e-002
42	2.5774e-002
43	2.1921e-002
44	1.7897e-002
45	1.3726e-002
46	9.4303e-003
47	5.0326e-003
48	5.5682e-004
49	-3.9731e-003
50	-8.5331e-003
51	-1.31e-002
52	-1.7649e-002
53	-2.2159e-002
54	-2.6607e-002
55	-3.0972e-002
56	-3.5233e-002
57	-3.9371e-002
58	-4.3367e-002
59	-4.7205e-002
60	-5.0868e-002
61	-5.4342e-002
62	-5.7615e-002
63	-6.0674e-002
64	-6.3511e-002
65	-6.6117e-002
66	-6.8485e-002
67	-7.0611e-002
68	-7.2492e-002
69	-7.4126e-002
70	-7.5513e-002
71	-7.6655e-002
72	-7.7555e-002
73	-7.8217e-002
74	-7.8649e-002
75	-7.8856e-002
76	-7.8847e-002
77	-7.8632e-002
78	-7.8221e-002
79	-7.7625e-002
80	-7.6856e-002
81	-7.5926e-002
82	-7.4849e-002
83	-7.3637e-002
84	-7.2306e-002
85	-7.0871e-002
86	-6.9347e-002
87	-6.7752e-002
88	-6.6104e-002
89	0.
90	-6.4427e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	2.7508e-004
99	1.165e-003
100	2.5319e-003
101	4.3527e-003
102	6.5574e-003
103	9.0831e-003
104	1.1866e-002
105	1.4848e-002
106	1.7971e-002
107	2.1182e-002
108	2.4431e-002
109	2.7669e-002
110	3.0852e-002
111	3.3938e-002
112	3.6887e-002
113	3.9665e-002
