Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-7.982e-003
6	-2.4985e-002
7	-4.551e-002
8	-6.7177e-002
9	-8.908e-002
10	-0.11122
11	-0.13418
12	-0.15887
13	-0.18637
14	-0.21784
15	-0.25435
16	-0.29688
17	-0.34619
18	-0.40282
19	-0.46702
20	-0.53874
21	-0.61761
22	-0.70297
23	-0.79381
24	-0.88886
25	-0.98656
26	-1.0851
27	-1.1826
28	-1.2768
29	-1.3656
30	-1.4466
31	-1.5177
32	-1.5765
33	-1.6211
34	-1.6495
35	-1.6601
36	-1.6515
37	-1.6225
38	-1.5725
39	-1.5011
40	-1.4083
41	-1.2947
42	-1.1609
43	-1.0083
44	-0.83849
45	-0.65345
46	-0.4555
47	-0.24723
48	-3.1462e-002
49	0.18879
50	0.41038
51	0.6301
52	0.84473
53	1.0511
54	1.2462
55	1.4271
56	1.5913
57	1.7362
58	1.86
59	1.961
60	2.0378
61	2.0897
62	2.1163
63	2.1175
64	2.0937
65	2.046
66	1.9755
67	1.8838
68	1.773
69	1.6451
70	1.5028
71	1.3486
72	1.1854
73	1.0158
74	0.84267
75	0.66882
76	0.49683
77	0.32911
78	0.16787
79	1.5024e-002
80	-0.12785
81	-0.25952
82	-0.37916
83	-0.48638
84	-0.58123
85	-0.66423
86	-0.7364
87	-0.7993
88	-0.8551
89	0.
90	-0.90669
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-7.9797e-003
99	-2.4981e-002
100	-4.5505e-002
101	-6.7172e-002
102	-8.9075e-002
103	-0.11122
104	-0.13418
105	-0.15887
106	-0.18637
107	-0.21783
108	-0.25435
109	-0.29687
110	-0.34619
111	-0.40282
112	-0.46702
113	-0.53873
114	-0.61761
115	-0.70296
116	-0.79381
117	-0.88885
118	-0.98656
119	-1.0851
120	-1.1826
121	-1.2768
122	-1.3656
123	-1.4466
124	-1.5177
125	-1.5765
126	-1.6211
127	-1.6495
128	-1.6601
129	-1.6515
130	-1.6225
131	-1.5725
132	-1.5011
133	-1.4083
134	-1.2947
135	-1.1609
136	-1.0083
137	-0.83849
138	-0.65345
139	-0.4555
140	-0.24723
141	-3.1461e-002
142	0.18879
143	0.41038
