Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-8.7081e-003
6	-3.4724e-002
7	-7.3121e-002
8	-0.12039
9	-0.17368
10	-0.23067
11	-0.2894
12	-0.34822
13	-0.40569
14	-0.46058
15	-0.51183
16	-0.55851
17	-0.59986
18	-0.63526
19	-0.66419
20	-0.68631
21	-0.70134
22	-0.70913
23	-0.70968
24	-0.70303
25	-0.68939
26	-0.66904
27	-0.64234
28	-0.60973
29	-0.57169
30	-0.52877
31	-0.48156
32	-0.43068
33	-0.37673
34	-0.32034
35	-0.26214
36	-0.20272
37	-0.14265
38	-8.2521e-002
39	-2.2854e-002
40	3.5869e-002
41	9.3187e-002
42	0.14869
43	0.20202
44	0.25282
45	0.30081
46	0.34568
47	0.38723
48	0.42524
49	0.45956
50	0.49003
51	0.51652
52	0.53893
53	0.55718
54	0.57119
55	0.58088
56	0.58624
57	0.5872
58	0.58375
59	0.57588
60	0.56357
61	0.54685
62	0.52576
63	0.50039
64	0.47082
65	0.43718
66	0.39963
67	0.35834
68	0.31351
69	0.26541
70	0.21432
71	0.16057
72	0.10454
73	4.66e-002
74	-1.2811e-002
75	-7.3234e-002
76	-0.13418
77	-0.19517
78	-0.25568
79	-0.3152
80	-0.37321
81	-0.42927
82	-0.48294
83	-0.53385
84	-0.58173
85	-0.62643
86	-0.66796
87	-0.70653
88	-0.74265
89	0.
90	-0.7772
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-8.7017e-003
99	-3.4704e-002
100	-7.3102e-002
101	-0.12037
102	-0.17366
103	-0.23065
104	-0.28938
105	-0.3482
106	-0.40567
107	-0.46057
108	-0.51181
109	-0.55849
110	-0.59985
111	-0.63525
112	-0.66418
113	-0.6863
114	-0.70133
115	-0.70913
116	-0.70967
117	-0.70303
118	-0.68939
119	-0.66904
120	-0.64234
121	-0.60973
122	-0.57169
123	-0.52877
124	-0.48157
125	-0.43068
126	-0.37673
127	-0.32035
128	-0.26215
129	-0.20272
130	-0.14266
131	-8.2528e-002
132	-2.286e-002
133	3.5863e-002
134	9.3182e-002
135	0.14869
136	0.20202
137	0.25282
138	0.3008
139	0.34568
140	0.38722
141	0.42524
142	0.45956
