Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	6.5671e-003
6	2.2995e-002
7	4.3937e-002
8	6.0999e-002
9	7.5147e-002
10	9.4592e-002
11	0.12085
12	0.15309
13	0.22152
14	0.31073
15	0.41373
16	0.52586
17	0.6403
18	0.75458
19	0.86587
20	0.96237
21	1.0352
22	1.0798
23	1.0962
24	1.0668
25	0.99617
26	0.89328
27	0.76737
28	0.60775
29	0.41922
30	0.1954
31	-4.8711e-002
32	-0.29993
33	-0.53438
34	-0.7477
35	-0.93255
36	-1.0823
37	-1.1839
38	-1.2452
39	-1.2627
40	-1.2119
41	-1.0981
42	-0.92031
43	-0.6833
44	-0.41657
45	-0.13315
46	0.15933
47	0.45142
48	0.72849
49	0.98943
50	1.2248
51	1.4369
52	1.6146
53	1.7554
54	1.8622
55	1.9253
56	1.9329
57	1.8912
58	1.7945
59	1.6478
60	1.4587
61	1.2252
62	0.95097
63	0.649
64	0.31902
65	-3.0603e-002
66	-0.38596
67	-0.74053
68	-1.085
69	-1.4022
70	-1.6741
71	-1.903
72	-2.0709
73	-2.1746
74	-2.2046
75	-2.1509
76	-2.0035
77	-1.7603
78	-1.4127
79	-0.97198
80	-0.44661
81	0.14426
82	0.78223
83	1.4589
84	2.1565
85	2.8712
86	3.577
87	4.2495
88	4.8914
89	0.
90	5.4995
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	7.9702e-003
99	2.3317e-002
100	4.3036e-002
101	6.128e-002
102	7.537e-002
103	9.6387e-002
104	0.12117
105	0.15305
106	0.21957
107	0.31135
108	0.41403
109	0.52618
110	0.64003
111	0.75368
112	0.86406
113	0.96077
114	1.0349
115	1.0809
116	1.094
117	1.0684
118	0.99738
119	0.89469
120	0.76906
121	0.60809
122	0.41737
123	0.19382
124	-5.0929e-002
125	-0.29871
126	-0.53372
127	-0.74977
128	-0.93324
129	-1.0813
130	-1.1849
131	-1.2461
132	-1.2617
133	-1.214
134	-1.098
135	-0.92009
136	-0.68444
137	-0.41816
138	-0.13111
139	0.15877
140	0.45225
141	0.72891
142	0.98912
143	1.2263
144	1.437
145	1.6124
146	1.757
147	1.8633
148	1.9231
149	1.9336
150	1.8918
