Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	4.1355e-003
6	2.1643e-002
7	5.1713e-002
8	9.3115e-002
9	0.14446
10	0.20433
11	0.27134
12	0.34413
13	0.42137
14	0.50177
15	0.5841
16	0.66714
17	0.74974
18	0.8308
19	0.90927
20	0.98415
21	1.0545
22	1.1195
23	1.1783
24	1.2301
25	1.2744
26	1.3105
27	1.338
28	1.3564
29	1.3655
30	1.3649
31	1.3545
32	1.3343
33	1.3043
34	1.2646
35	1.2155
36	1.1573
37	1.0904
38	1.0154
39	0.93277
40	0.84334
41	0.74789
42	0.6473
43	0.54255
44	0.43467
45	0.32476
46	0.21397
47	0.10347
48	-5.5252e-003
49	-0.11181
50	-0.21418
51	-0.31146
52	-0.40249
53	-0.48616
54	-0.56141
55	-0.62726
56	-0.6828
57	-0.72719
58	-0.75968
59	-0.77962
60	-0.78647
61	-0.77979
62	-0.75922
63	-0.72455
64	-0.67565
65	-0.61252
66	-0.53524
67	-0.44402
68	-0.33917
69	-0.22108
70	-9.0259e-002
71	5.2724e-002
72	0.20721
73	0.37246
74	0.5477
75	0.73207
76	0.92471
77	1.1247
78	1.3311
79	1.543
80	1.7595
81	1.9797
82	2.2027
83	2.4277
84	2.6541
85	2.8812
86	3.1085
87	3.3355
88	3.5622
89	0.
90	3.7886
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	4.1329e-003
99	2.1638e-002
100	5.1707e-002
101	9.3109e-002
102	0.14445
103	0.20432
104	0.27133
105	0.34412
106	0.42136
107	0.50177
108	0.58409
109	0.66713
110	0.74974
111	0.8308
112	0.90927
113	0.98415
114	1.0545
115	1.1195
116	1.1783
117	1.2301
118	1.2744
119	1.3105
120	1.338
121	1.3564
122	1.3655
123	1.3649
124	1.3545
125	1.3343
126	1.3043
127	1.2646
128	1.2155
129	1.1573
130	1.0904
131	1.0154
132	0.93277
133	0.84334
134	0.74789
135	0.6473
136	0.54255
137	0.43467
138	0.32476
139	0.21396
140	0.10347
141	-5.5266e-003
142	-0.11181
143	-0.21419
144	-0.31146
145	-0.40249
146	-0.48616
147	-0.56141
148	-0.62727
149	-0.6828
150	-0.72719
151	-0.75968
152	-0.77962
