Node Number	Directional Deformation (m)
408	1.7302
409	1.7209
410	1.6886
411	1.6343
412	1.5592
413	1.4651
414	1.354
415	1.2281
416	1.09
417	0.94226
418	0.78763
419	0.62889
420	0.46878
421	0.30995
422	0.15489
423	5.8502e-003
424	-0.13518
425	-0.26653
426	-0.38692
427	-0.49548
428	-0.59179
429	-0.67591
430	-0.74841
431	-0.81039
432	-0.86351
433	-0.91002
434	-0.95274
435	2.6301e-003
436	1.0272e-002
437	2.2748e-002
438	3.9525e-002
439	5.967e-002
440	8.1838e-002
441	0.10439
442	0.12554
443	0.14342
444	0.15623
445	0.16227
446	0.16008
447	0.14842
448	0.12636
449	9.3306e-002
450	4.9015e-002
451	-6.3997e-003
452	-7.2456e-002
453	-0.14831
454	-0.23279
455	-0.32441
456	-0.42139
457	-0.52174
458	-0.62327
459	-0.72365
460	-0.8205
461	-0.91137
462	-0.99391
463	-1.0658
464	-1.125
465	-1.1694
466	-1.1976
467	-1.208
468	-1.1998
469	-1.1722
470	-1.1249
471	-1.0581
472	-0.9724
473	-0.86867
474	-0.74826
475	-0.61286
476	-0.4645
477	-0.30548
478	-0.13836
479	3.4088e-002
480	0.20899
481	0.38337
482	0.55425
483	0.71868
484	0.87383
485	1.017
486	1.1458
487	1.258
488	1.3518
489	1.4256
490	1.4783
491	1.5092
492	1.5181
493	1.505
494	1.4705
495	1.4154
496	1.3412
497	1.2495
498	1.1422
499	1.0216
500	0.89001
501	0.75007
502	0.60441
503	0.45569
504	0.30654
505	0.15949
506	1.6888e-002
507	-0.11914
508	-0.24673
509	-0.36438
510	-0.47095
511	-0.5657
512	-0.64838
513	-0.71917
514	-0.7788
515	-0.82849
516	-0.87
517	-0.90563
518	-0.9382
519	4.7807e-003
520	1.8259e-002
521	3.9348e-002
522	6.6681e-002
523	9.8696e-002
524	0.13358
525	0.16933
526	0.20388
527	0.23513
528	0.2611
529	0.27995
530	0.29006
531	0.29009
532	0.27902
533	0.25615
534	0.22117
535	0.17409
536	0.11536
537	4.5733e-002
538	-3.3657e-002
539	-0.12137
540	-0.21569
541	-0.31464
542	-0.41607
543	-0.51768
544	-0.61707
545	-0.71184
546	-0.79959
547	-0.87804
548	-0.94502
549	-0.99859
550	-1.037
551	-1.059
552	-1.0633
553	-1.0492
554	-1.0165
555	-0.96508
556	-0.89547
557	-0.80849
558	-0.70534
559	-0.5876
560	-0.45715
561	-0.31618
562	-0.16711
563	-1.2564e-002
564	0.14471
565	0.30187
566	0.45608
567	0.60451
568	0.74446
569	0.87336
570	0.98888
571	1.0889
572	1.1718
573	1.2359
574	1.2804
575	1.3045
576	1.308
577	1.2909
578	1.254
579	1.1981
580	1.1245
581	1.0349
582	0.93116
583	0.81546
584	0.69015
585	0.55774
586	0.42078
587	0.28185
588	0.14348
589	8.0792e-003
590	-0.12211
591	-0.24509
592	-0.35914
593	-0.46286
594	-0.55525
595	-0.63572
596	-0.70413
597	-0.76082
598	-0.80662
599	-0.84286
600	-0.87139
601	-0.89455
602	-0.91515
603	6.8267e-003
604	2.597e-002
605	5.559e-002
606	9.3535e-002
607	0.13762
608	0.1855
609	0.23481
610	0.28313
611	0.32815
612	0.36765
613	0.39964
614	0.42236
615	0.43435
616	0.43446
617	0.42192
618	0.3963
619	0.35759
620	0.30612
621	0.24262
622	0.16815
623	8.4114e-002
624	-7.8024e-003
625	-0.10566
626	-0.20733
627	-0.31052
628	-0.41285
629	-0.51189
630	-0.60524
631	-0.6906
632	-0.76577
633	-0.82875
634	-0.8778
635	-0.91144
636	-0.92851
637	-0.9282
638	-0.91008
639	-0.8741
640	-0.8206
641	-0.7503
642	-0.66431
643	-0.56406
644	-0.45133
645	-0.32818
646	-0.1969
647	-5.9971e-002
648	7.9971e-002
649	0.22023
650	0.35806
651	0.49079
652	0.61581
653	0.73067
654	0.83315
655	0.92125
656	0.9933
657	1.0479
658	1.0842
659	1.1014
660	1.0995
661	1.0785
662	1.039
663	0.98208
664	0.90893
665	0.82118
666	0.72074
667	0.60973
668	0.49046
669	0.36535
670	0.2369
671	0.1076
672	-2.0112e-002
673	-0.14392
674	-0.26169
675	-0.37152
676	-0.47181
677	-0.56129
678	-0.63908
679	-0.7047
680	-0.75814
681	-0.79985
682	-0.83077
683	-0.85232
684	-0.86644
685	-0.8755
686	-0.88233
687	8.8346e-003
688	3.358e-002
689	7.1717e-002
690	0.12035
691	0.17666
692	0.23779
693	0.30093
694	0.36335
695	0.42244
696	0.47578
697	0.5212
698	0.55678
699	0.58093
700	0.59239
701	0.59028
702	0.5741
703	0.54374
704	0.49949
705	0.442
706	0.37229
707	0.29173
708	0.20196
709	0.10491
710	2.6874e-003
711	-0.10242
712	-0.20801
713	-0.31168
714	-0.41099
715	-0.50359
716	-0.58726
717	-0.65995
718	-0.71985
719	-0.76543
720	-0.79544
721	-0.809
722	-0.80559
723	-0.78507
724	-0.74766
725	-0.69399
726	-0.62503
727	-0.54213
728	-0.44693
729	-0.34137
730	-0.22762
731	-0.10804
732	1.4856e-002
733	0.13849
734	0.26025
735	0.37755
736	0.48791
737	0.58898
738	0.67863
739	0.75496
740	0.81637
741	0.86158
742	0.88967
743	0.90009
744	0.89267
745	0.86762
746	0.82555
747	0.76742
748	0.69453
749	0.60848
750	0.51114
751	0.40461
752	0.29117
753	0.17317
754	5.3067e-002
755	-6.6728e-002
756	-0.18385
757	-0.29608
758	-0.40136
759	-0.4979
760	-0.58419
761	-0.65908
762	-0.72179
763	-0.77195
764	-0.80966
765	-0.83547
766	-0.85042
767	-0.85602
768	-0.85425
769	-0.84757
770	-0.83883
771	1.0852e-002
772	4.1228e-002
773	8.7943e-002
774	0.14737
775	0.21606
776	0.29063
777	0.36782
778	0.44456
779	0.51797
780	0.58539
781	0.64446
782	0.69309
783	0.72956
784	0.75248
785	0.76089
786	0.75417
787	0.73215
788	0.69504
789	0.64345
790	0.57835
791	0.50105
792	0.4132
793	0.31668
794	0.21361
795	0.10628
796	-2.9175e-003
797	-0.11153
798	-0.21711
799	-0.31726
800	-0.40972
801	-0.49238
802	-0.56337
803	-0.62108
804	-0.66419
805	-0.69173
806	-0.70309
807	-0.69803
808	-0.67667
809	-0.63953
810	-0.58749
811	-0.52176
812	-0.44388
813	-0.35567
814	-0.25919
815	-0.15667
816	-5.0521e-002
817	5.6795e-002
818	0.16277
819	0.26494
820	0.36092
821	0.44845
822	0.5255
823	0.59024
824	0.64117
825	0.67707
826	0.69708
827	0.70069
828	0.6878
829	0.65865
830	0.61386
831	0.55442
832	0.48164
833	0.3971
834	0.30268
835	0.20045
836	9.2642e-002
837	-1.8408e-002
838	-0.13032
839	-0.24072
840	-0.34732
841	-0.44796
842	-0.54069
843	-0.62378
844	-0.69583
845	-0.75576
846	-0.8029
847	-0.83698
848	-0.85818
849	-0.86716
850	-0.86502
851	-0.85337
852	-0.83426
853	-0.8102
854	-0.78409
855	1.2918e-002
856	4.9031e-002
857	0.10445
858	0.17481
859	0.25602
860	0.34416
861	0.43557
862	0.52681
863	0.61471
864	0.69638
865	0.76925
866	0.83108
867	0.87998
868	0.91445
869	0.93341
870	0.93615
871	0.92243
