Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.9899e-003
6	-6.3905e-003
7	-1.1707e-002
8	-1.712e-002
9	-2.2123e-002
10	-2.6415e-002
11	-2.9826e-002
12	-3.2285e-002
13	-3.3788e-002
14	-3.4383e-002
15	-3.4154e-002
16	-3.3214e-002
17	-3.1692e-002
18	-2.9735e-002
19	-2.7495e-002
20	-2.5133e-002
21	-2.281e-002
22	-2.0688e-002
23	-1.893e-002
24	-1.7694e-002
25	-1.7134e-002
26	-1.74e-002
27	-1.8635e-002
28	-2.0975e-002
29	-2.4551e-002
30	-2.9483e-002
31	-3.5885e-002
32	-4.386e-002
33	-5.3505e-002
34	-6.4903e-002
35	-7.8131e-002
36	-9.3255e-002
37	-0.11033
38	-0.1294
39	-0.1505
40	-0.17366
41	-0.19889
42	-0.22619
43	-0.25555
44	-0.28697
45	-0.32041
46	-0.35583
47	-0.3932
48	-0.43245
49	-0.47352
50	-0.51634
51	-0.56084
52	-0.60691
53	-0.65447
54	-0.70342
55	-0.75365
56	-0.80505
57	-0.8575
58	-0.91088
59	-0.96507
60	-1.0199
61	-1.0754
62	-1.1312
63	-1.1874
64	-1.2437
65	-1.3
66	-1.3563
67	-1.4123
68	-1.4681
69	-1.5234
70	-1.5781
71	-1.6322
72	-1.6855
73	-1.738
74	-1.7896
75	-1.8402
76	-1.8898
77	-1.9382
78	-1.9856
79	-2.0317
80	-2.0768
81	-2.1207
82	-2.1634
83	-2.2051
84	-2.2457
85	-2.2854
86	-2.3243
87	-2.3625
88	-2.4001
89	0.
90	-2.4374
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-1.9922e-003
99	-6.3954e-003
100	-1.1712e-002
101	-1.7125e-002
102	-2.2129e-002
103	-2.642e-002
104	-2.9831e-002
105	-3.229e-002
106	-3.3793e-002
107	-3.4388e-002
108	-3.416e-002
109	-3.3219e-002
110	-3.1698e-002
111	-2.974e-002
112	-2.75e-002
113	-2.5138e-002
114	-2.2814e-002
115	-2.0693e-002
116	-1.8935e-002
117	-1.7699e-002
118	-1.7139e-002
119	-1.7404e-002
120	-1.8639e-002
121	-2.098e-002
122	-2.4555e-002
123	-2.9487e-002
