Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-6.6834e-003
6	-2.9169e-002
7	-6.2984e-002
8	-0.10452
9	-0.14979
10	-0.19506
11	-0.23687
12	-0.27213
13	-0.29834
14	-0.31354
15	-0.31641
16	-0.30632
17	-0.28333
18	-0.24815
19	-0.20212
20	-0.14709
21	-8.5426e-002
22	-1.9807e-002
23	4.687e-002
24	0.11164
25	0.17159
26	0.22397
27	0.26641
28	0.29693
29	0.31409
30	0.31703
31	0.30556
32	0.28008
33	0.24169
34	0.19205
35	0.13332
36	6.8114e-002
37	-7.0311e-004
38	-7.0056e-002
39	-0.13683
40	-0.19805
41	-0.25097
42	-0.29322
43	-0.32288
44	-0.33859
45	-0.33956
46	-0.32571
47	-0.29757
48	-0.25631
49	-0.20367
50	-0.14193
51	-7.3749e-002
52	-2.0763e-003
53	6.9953e-002
54	0.1392
55	0.20261
56	0.25745
57	0.30131
58	0.33228
59	0.349
60	0.35079
61	0.33764
62	0.31021
63	0.26975
64	0.21814
65	0.1577
66	9.1152e-002
67	2.1518e-002
68	-4.8056e-002
69	-0.11443
70	-0.1746
71	-0.2258
72	-0.26564
73	-0.2922
74	-0.30413
75	-0.30064
76	-0.28158
77	-0.24743
78	-0.19922
79	-0.13851
80	-6.7263e-002
81	1.2249e-002
82	9.7633e-002
83	0.18642
84	0.27632
85	0.36535
86	0.45201
87	0.53542
88	0.61552
89	0.
90	0.69322
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-5.8528e-003
99	-2.7288e-002
100	-6.0983e-002
101	-0.10252
102	-0.14786
103	-0.19323
104	-0.23513
105	-0.27049
106	-0.2968
107	-0.3121
108	-0.31507
109	-0.30508
110	-0.28219
111	-0.24711
112	-0.20118
113	-0.14626
114	-8.469e-002
115	-1.9172e-002
116	4.7412e-002
117	0.11208
118	0.17194
119	0.22423
120	0.26657
121	0.297
122	0.31407
123	0.31693
124	0.30537
125	0.27981
126	0.24134
127	0.19162
128	0.13282
129	6.7535e-002
130	-1.3533e-003
131	-7.0771e-002
132	-0.13761
133	-0.19889
134	-0.25187
135	-0.29418
136	-0.3239
137	-0.33965
138	-0.34068
139	-0.32687
140	-0.29877
