Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-7.14e-003
6	-3.478e-002
7	-8.0871e-002
8	-0.14321
9	-0.21959
10	-0.30794
11	-0.4063
12	-0.51283
13	-0.62578
14	-0.74349
15	-0.86439
16	-0.98697
17	-1.1098
18	-1.2315
19	-1.3509
20	-1.4667
21	-1.5778
22	-1.6831
23	-1.7816
24	-1.8726
25	-1.9551
26	-2.0285
27	-2.0921
28	-2.1455
29	-2.1882
30	-2.2198
31	-2.2403
32	-2.2493
33	-2.2469
34	-2.2332
35	-2.2083
36	-2.1725
37	-2.1261
38	-2.0696
39	-2.0034
40	-1.9281
41	-1.8445
42	-1.7532
43	-1.655
44	-1.5509
45	-1.4416
46	-1.3281
47	-1.2114
48	-1.0925
49	-0.97234
50	-0.85197
51	-0.7324
52	-0.61464
53	-0.49969
54	-0.38852
55	-0.28206
56	-0.18122
57	-8.6865e-002
58	2.1055e-004
59	7.9252e-002
60	0.14957
61	0.21055
62	0.26164
63	0.30238
64	0.33236
65	0.35128
66	0.35891
67	0.35511
68	0.33982
69	0.31307
70	0.27497
71	0.2257
72	0.16554
73	9.4837e-002
74	1.3995e-002
75	-7.6502e-002
76	-0.17611
77	-0.28425
78	-0.40026
79	-0.52348
80	-0.65319
81	-0.78867
82	-0.92917
83	-1.0739
84	-1.2223
85	-1.3734
86	-1.5267
87	-1.6816
88	-1.8373
89	0.
90	-1.9935
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-7.1681e-003
99	-3.4841e-002
100	-8.0938e-002
101	-0.14328
102	-0.21966
103	-0.30801
104	-0.40637
105	-0.5129
106	-0.62585
107	-0.74356
108	-0.86445
109	-0.98703
110	-1.1099
111	-1.2316
112	-1.351
113	-1.4668
114	-1.5778
115	-1.6831
116	-1.7817
117	-1.8726
118	-1.9551
119	-2.0285
120	-2.0922
121	-2.1455
122	-2.1882
123	-2.2199
124	-2.2403
125	-2.2493
126	-2.247
127	-2.2333
128	-2.2084
129	-2.1726
130	-2.1261
131	-2.0696
132	-2.0034
133	-1.9281
134	-1.8445
135	-1.7532
136	-1.6551
137	-1.5509
138	-1.4416
139	-1.3282
140	-1.2115
141	-1.0925
