Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-2.4757e-003
6	-1.1831e-002
7	-2.7442e-002
8	-4.8433e-002
9	-7.3411e-002
10	-0.10048
11	-0.12856
12	-0.157
13	-0.18326
14	-0.20751
15	-0.22735
16	-0.24063
17	-0.24644
18	-0.2417
19	-0.22658
20	-0.20263
21	-0.16888
22	-0.12666
23	-7.7005e-002
24	-2.2659e-002
25	3.3152e-002
26	8.7357e-002
27	0.13539
28	0.1764
29	0.20854
30	0.22795
31	0.23153
32	0.21955
33	0.19434
34	0.15591
35	0.10563
36	4.5897e-002
37	-2.0116e-002
38	-9.0324e-002
39	-0.16243
40	-0.23186
41	-0.29841
42	-0.35942
43	-0.41168
44	-0.4551
45	-0.48878
46	-0.51285
47	-0.5274
48	-0.53219
49	-0.52811
50	-0.51586
51	-0.49456
52	-0.46543
53	-0.42842
54	-0.38498
55	-0.33661
56	-0.28231
57	-0.22268
58	-0.16022
59	-9.4175e-002
60	-2.5686e-002
61	4.3017e-002
62	0.11166
63	0.17979
64	0.24516
65	0.30768
66	0.36602
67	0.41878
68	0.4647
69	0.50333
70	0.5337
71	0.55399
72	0.56353
73	0.56031
74	0.54375
75	0.51363
76	0.46932
77	0.41012
78	0.33597
79	0.24769
80	0.14787
81	3.7073e-002
82	-8.3833e-002
83	-0.21078
84	-0.34149
85	-0.47168
86	-0.59934
87	-0.72209
88	-0.83933
89	0.
90	-0.95337
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-2.5671e-003
99	-1.2002e-002
100	-2.8074e-002
101	-4.8926e-002
102	-7.3788e-002
103	-0.10062
104	-0.12872
105	-0.15735
106	-0.18368
107	-0.20785
108	-0.22746
109	-0.24086
110	-0.24654
111	-0.24204
112	-0.22669
113	-0.20263
114	-0.16887
115	-0.1268
116	-7.7236e-002
117	-2.2696e-002
118	3.3026e-002
119	8.7146e-002
120	0.13531
121	0.1765
122	0.2085
123	0.22778
124	0.23164
125	0.21956
126	0.19423
127	0.15569
128	0.1055
129	4.6022e-002
130	-2.0152e-002
131	-9.0327e-002
132	-0.16239
133	-0.23195
134	-0.29847
135	-0.35932
136	-0.41198
137	-0.4553
138	-0.48886
