Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.5962e-004
6	-3.6102e-004
7	-4.4112e-004
8	-3.9497e-004
9	-2.0528e-004
10	1.2587e-004
11	5.8921e-004
12	1.1679e-003
13	1.8403e-003
14	2.5814e-003
15	3.3639e-003
16	4.1593e-003
17	4.9386e-003
18	5.6729e-003
19	6.3337e-003
20	6.8939e-003
21	7.3275e-003
22	7.61e-003
23	7.7192e-003
24	7.6346e-003
25	7.3382e-003
26	6.8145e-003
27	6.0503e-003
28	5.0354e-003
29	3.762e-003
30	2.2254e-003
31	4.2333e-004
32	-1.6433e-003
33	-3.9711e-003
34	-6.5537e-003
35	-9.3821e-003
36	-1.2445e-002
37	-1.5728e-002
38	-1.9215e-002
39	-2.2887e-002
40	-2.6724e-002
41	-3.0703e-002
42	-3.4799e-002
43	-3.8988e-002
44	-4.3242e-002
45	-4.7532e-002
46	-5.1831e-002
47	-5.6108e-002
48	-6.0334e-002
49	-6.4479e-002
50	-6.8513e-002
51	-7.2406e-002
52	-7.6131e-002
53	-7.9659e-002
54	-8.2963e-002
55	-8.6018e-002
56	-8.8801e-002
57	-9.1288e-002
58	-9.3459e-002
59	-9.5296e-002
60	-9.6783e-002
61	-9.7905e-002
62	-9.8652e-002
63	-9.9013e-002
64	-9.8983e-002
65	-9.8558e-002
66	-9.7735e-002
67	-9.6516e-002
68	-9.4905e-002
69	-9.2906e-002
70	-9.053e-002
71	-8.7785e-002
72	-8.4685e-002
73	-8.1244e-002
74	-7.7479e-002
75	-7.3407e-002
76	-6.9048e-002
77	-6.4422e-002
78	-5.9551e-002
79	-5.4456e-002
80	-4.9159e-002
81	-4.3683e-002
82	-3.8049e-002
83	-3.2279e-002
84	-2.6393e-002
85	-2.0401e-002
86	-1.4352e-002
87	-8.118e-003
88	-2.3073e-003
89	0.
90	5.1583e-003
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-5.9255e-005
99	-1.4277e-004
100	-2.0043e-004
101	-1.443e-004
102	4.5702e-005
103	3.7544e-004
104	8.3615e-004
105	1.4118e-003
106	2.0808e-003
107	2.8184e-003
108	3.5973e-003
109	4.389e-003
110	5.1645e-003
111	5.8949e-003
