Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-6.8617e-002
6	-0.27323
7	-0.56291
8	-0.8908
9	-1.2214
10	-1.5246
11	-1.7722
12	-1.9397
13	-2.0212
14	-2.0001
15	-1.8792
16	-1.6703
17	-1.3854
18	-1.0535
19	-0.69148
20	-0.31381
21	5.3141e-002
22	0.39272
23	0.68099
24	0.91173
25	1.0754
26	1.1663
27	1.1913
28	1.1454
29	1.034
30	0.87978
31	0.70466
32	0.51738
33	0.31679
34	0.11934
35	-6.3531e-002
36	-0.22394
37	-0.36217
38	-0.47753
39	-0.56804
40	-0.6426
41	-0.68956
42	-0.71135
43	-0.71618
44	-0.6985
45	-0.65773
46	-0.59935
47	-0.52813
48	-0.4435
49	-0.34159
50	-0.23852
51	-0.13438
52	-3.18e-002
53	6.2813e-002
54	0.14706
55	0.21904
56	0.27624
57	0.31536
58	0.33497
59	0.33684
60	0.31904
61	0.28821
62	0.2438
63	0.18972
64	0.13872
65	8.4084e-002
66	3.1629e-002
67	-1.5467e-002
68	-4.9283e-002
69	-7.6063e-002
70	-9.9451e-002
71	-0.11216
72	-0.12654
73	-0.13271
74	-0.13823
75	-0.1522
76	-0.17487
77	-0.20719
78	-0.25149
79	-0.30201
80	-0.3556
81	-0.41013
82	-0.45137
83	-0.47496
84	-0.48621
85	-0.47801
86	-0.44379
87	-0.37837
88	-0.25453
89	0.
90	1.2393e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-6.9591e-002
99	-0.27496
100	-0.56205
101	-0.89099
102	-1.222
103	-1.5267
104	-1.7736
105	-1.9401
106	-2.0208
107	-2.0006
108	-1.8807
109	-1.6711
110	-1.3865
111	-1.0529
112	-0.69215
113	-0.31452
114	5.2385e-002
115	0.39235
116	0.68146
117	0.91136
118	1.0753
119	1.1671
120	1.1912
121	1.1443
122	1.0338
123	0.88049
124	0.70436
125	0.51683
126	0.31723
127	0.12073
128	-6.3281e-002
129	-0.22465
130	-0.3621
131	-0.47766
132	-0.56855
133	-0.64237
134	-0.6896
135	-0.71181
136	-0.71487
137	-0.69831
138	-0.6571
139	-0.60057
140	-0.52903
141	-0.44196
142	-0.34177
143	-0.23779
