Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-2.7118e-002
6	-0.10397
7	-0.21474
8	-0.34917
9	-0.49962
10	-0.66028
11	-0.8266
12	-0.99501
13	-1.1622
14	-1.3257
15	-1.4837
16	-1.6344
17	-1.7762
18	-1.9077
19	-2.0273
20	-2.1336
21	-2.2255
22	-2.3017
23	-2.3612
24	-2.403
25	-2.4261
26	-2.4294
27	-2.4121
28	-2.3742
29	-2.3155
30	-2.2359
31	-2.1352
32	-2.014
33	-1.873
34	-1.7133
35	-1.5362
36	-1.3432
37	-1.1362
38	-0.9173
39	-0.689
40	-0.45346
41	-0.21319
42	2.9089e-002
43	0.27037
44	0.50741
45	0.73719
46	0.95684
47	1.1636
48	1.3547
49	1.5279
50	1.6807
51	1.8114
52	1.9184
53	2.0006
54	2.0574
55	2.0883
56	2.0929
57	2.0719
58	2.0261
59	1.9567
60	1.8654
61	1.7542
62	1.6252
63	1.4808
64	1.3239
65	1.1569
66	0.98289
67	0.80458
68	0.62487
69	0.44639
70	0.27167
71	0.10279
72	-5.8328e-002
73	-0.20979
74	-0.35009
75	-0.478
76	-0.59245
77	-0.69284
78	-0.77865
79	-0.84985
80	-0.90674
81	-0.94969
82	-0.97928
83	-0.99639
84	-1.002
85	-0.99741
86	-0.98416
87	-0.96409
88	-0.93894
89	0.
90	-0.91095
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-2.7099e-002
99	-0.104
100	-0.21474
101	-0.34918
102	-0.49963
103	-0.66029
104	-0.82662
105	-0.99504
106	-1.1622
107	-1.3257
108	-1.4837
109	-1.6344
110	-1.7763
111	-1.9078
112	-2.0274
113	-2.1336
114	-2.2255
115	-2.3017
116	-2.3612
117	-2.403
118	-2.4261
119	-2.4294
120	-2.4121
121	-2.3742
122	-2.3155
123	-2.2359
124	-2.1353
125	-2.014
126	-1.8731
127	-1.7134
128	-1.5362
129	-1.3432
130	-1.1362
131	-0.91735
132	-0.68902
133	-0.45352
134	-0.21321
135	2.9069e-002
136	0.27036
137	0.50737
138	0.7372
139	0.95685
140	1.1636
141	1.3547
142	1.5279
143	1.6808
144	1.8115
145	1.9184
146	2.0006
147	2.0575
148	2.0883
