Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-8.1127e-004
6	-3.8801e-003
7	-8.6386e-003
8	-1.4711e-002
9	-2.1461e-002
10	-2.8612e-002
11	-3.556e-002
12	-4.1809e-002
13	-4.6133e-002
14	-4.8523e-002
15	-4.9048e-002
16	-4.7497e-002
17	-4.3686e-002
18	-3.7557e-002
19	-2.8866e-002
20	-1.7796e-002
21	-5.3217e-003
22	7.9296e-003
23	2.1516e-002
24	3.4057e-002
25	4.555e-002
26	5.5695e-002
27	6.461e-002
28	7.1476e-002
29	7.6e-002
30	7.7947e-002
31	7.7446e-002
32	7.4426e-002
33	6.9432e-002
34	6.2299e-002
35	5.3072e-002
36	4.1563e-002
37	2.8333e-002
38	1.4027e-002
39	-7.0652e-004
40	-1.5047e-002
41	-2.8528e-002
42	-4.07e-002
43	-5.1013e-002
44	-5.9502e-002
45	-6.571e-002
46	-6.8729e-002
47	-6.8431e-002
48	-6.4945e-002
49	-5.8714e-002
50	-4.9754e-002
51	-3.8619e-002
52	-2.5611e-002
53	-1.1156e-002
54	4.2584e-003
55	2.036e-002
56	3.5706e-002
57	5.0434e-002
58	6.3978e-002
59	7.6136e-002
60	8.7167e-002
61	9.6695e-002
62	0.10399
63	0.10815
64	0.10899
65	0.10622
66	9.978e-002
67	9.035e-002
68	7.8012e-002
69	6.3557e-002
70	4.7246e-002
71	2.9516e-002
72	1.1267e-002
73	-6.6035e-003
74	-2.3482e-002
75	-3.82e-002
76	-5.0405e-002
77	-5.9151e-002
78	-6.4001e-002
79	-6.5196e-002
80	-6.2813e-002
81	-5.6658e-002
82	-4.7118e-002
83	-3.466e-002
84	-2.0191e-002
85	-4.153e-003
86	1.2873e-002
87	3.0104e-002
88	4.7619e-002
89	0.
90	6.4877e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-6.7364e-004
99	-3.8434e-003
100	-8.6258e-003
101	-1.4678e-002
102	-2.1423e-002
103	-2.8518e-002
104	-3.5564e-002
105	-4.177e-002
106	-4.6168e-002
107	-4.8479e-002
108	-4.907e-002
109	-4.7438e-002
110	-4.3681e-002
111	-3.7592e-002
112	-2.8878e-002
113	-1.7901e-002
