Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-4.7702e-004
6	-2.6229e-003
7	-6.4136e-003
8	-1.1764e-002
9	-1.8568e-002
10	-2.6717e-002
11	-3.6106e-002
12	-4.6636e-002
13	-5.821e-002
14	-7.0736e-002
15	-8.4125e-002
16	-9.8291e-002
17	-0.11315
18	-0.12863
19	-0.14464
20	-0.16111
21	-0.17797
22	-0.19514
23	-0.21255
24	-0.23013
25	-0.24781
26	-0.26553
27	-0.28321
28	-0.3008
29	-0.31824
30	-0.33545
31	-0.35239
32	-0.36899
33	-0.3852
34	-0.40097
35	-0.41624
36	-0.43096
37	-0.44508
38	-0.45857
39	-0.47137
40	-0.48345
41	-0.49475
42	-0.50526
43	-0.51493
44	-0.52373
45	-0.53164
46	-0.53862
47	-0.54464
48	-0.5497
49	-0.55377
50	-0.55683
51	-0.55886
52	-0.55987
53	-0.55983
54	-0.55875
55	-0.55661
56	-0.55342
57	-0.54918
58	-0.5439
59	-0.53757
60	-0.53022
61	-0.52185
62	-0.51247
63	-0.5021
64	-0.49076
65	-0.47847
66	-0.46526
67	-0.45114
68	-0.43615
69	-0.42032
70	-0.40367
71	-0.38623
72	-0.36805
73	-0.34914
74	-0.32956
75	-0.30934
76	-0.28852
77	-0.26714
78	-0.24523
79	-0.22284
80	-0.20001
81	-0.17679
82	-0.15321
83	-0.12932
84	-0.10516
85	-8.0771e-002
86	-5.6203e-002
87	-3.1496e-002
88	-6.6931e-003
89	0.
90	1.816e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-4.7707e-004
99	-2.623e-003
100	-6.4137e-003
101	-1.1764e-002
102	-1.8568e-002
103	-2.6717e-002
104	-3.6106e-002
105	-4.6636e-002
106	-5.821e-002
107	-7.0736e-002
108	-8.4125e-002
109	-9.8291e-002
110	-0.11315
111	-0.12863
112	-0.14464
113	-0.16111
114	-0.17797
115	-0.19514
116	-0.21255
117	-0.23013
118	-0.24781
119	-0.26553
120	-0.28321
121	-0.3008
122	-0.31824
123	-0.33545
124	-0.35239
125	-0.36899
126	-0.3852
127	-0.40097
128	-0.41624
129	-0.43096
130	-0.44508
131	-0.45857
132	-0.47137
133	-0.48345
