Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	1.1293e-005
6	-5.9649e-004
7	-2.0269e-003
8	-4.3503e-003
9	-7.5795e-003
10	-1.1697e-002
11	-1.6669e-002
12	-2.2449e-002
13	-2.8982e-002
14	-3.621e-002
15	-4.407e-002
16	-5.2497e-002
17	-6.1423e-002
18	-7.0781e-002
19	-8.0502e-002
20	-9.0517e-002
21	-0.10076
22	-0.11115
23	-0.12164
24	-0.13214
25	-0.1426
26	-0.15294
27	-0.1631
28	-0.17302
29	-0.18262
30	-0.19186
31	-0.20065
32	-0.20896
33	-0.21672
34	-0.22387
35	-0.23036
36	-0.23615
37	-0.24119
38	-0.24544
39	-0.24886
40	-0.25142
41	-0.25309
42	-0.25386
43	-0.2537
44	-0.2526
45	-0.25056
46	-0.24758
47	-0.24366
48	-0.2388
49	-0.23302
50	-0.22633
51	-0.21875
52	-0.21029
53	-0.20099
54	-0.19085
55	-0.17991
56	-0.16819
57	-0.15573
58	-0.14254
59	-0.12866
60	-0.11411
61	-9.894e-002
62	-8.3166e-002
63	-6.6824e-002
64	-4.9947e-002
65	-3.2565e-002
66	-1.4712e-002
67	3.5807e-003
68	2.228e-002
69	4.1354e-002
70	6.0773e-002
71	8.0504e-002
72	0.10052
73	0.12079
74	0.14128
75	0.16197
76	0.18284
77	0.20386
78	0.22501
79	0.24626
80	0.26761
81	0.28903
82	0.31051
83	0.33204
84	0.3536
85	0.37519
86	0.3968
87	0.41842
88	0.44005
89	0.
90	0.46167
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	1.1339e-005
99	-5.9639e-004
100	-2.0268e-003
101	-4.3501e-003
102	-7.5793e-003
103	-1.1697e-002
104	-1.6669e-002
105	-2.2449e-002
106	-2.8982e-002
107	-3.621e-002
108	-4.407e-002
109	-5.2496e-002
110	-6.1423e-002
111	-7.078e-002
112	-8.0502e-002
113	-9.0517e-002
114	-0.10076
115	-0.11115
116	-0.12164
117	-0.13214
118	-0.1426
119	-0.15294
120	-0.1631
121	-0.17302
122	-0.18262
123	-0.19186
124	-0.20065
125	-0.20896
126	-0.21672
127	-0.22387
128	-0.23036
129	-0.23615
130	-0.24119
131	-0.24544
