Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-5.6031e-004
6	-2.0297e-003
7	-4.0482e-003
8	-6.5738e-003
9	-9.5011e-003
10	-1.2758e-002
11	-1.6285e-002
12	-2.0035e-002
13	-2.3972e-002
14	-2.807e-002
15	-3.2308e-002
16	-3.6669e-002
17	-4.1143e-002
18	-4.572e-002
19	-5.0393e-002
20	-5.516e-002
21	-6.0016e-002
22	-6.4961e-002
23	-6.9993e-002
24	-7.5112e-002
25	-8.0321e-002
26	-8.5621e-002
27	-9.1013e-002
28	-9.6501e-002
29	-0.10209
30	-0.10777
31	-0.11357
32	-0.11946
33	-0.12547
34	-0.13158
35	-0.1378
36	-0.14413
37	-0.15055
38	-0.15706
39	-0.16364
40	-0.17028
41	-0.17695
42	-0.18362
43	-0.19026
44	-0.19682
45	-0.20326
46	-0.20952
47	-0.21555
48	-0.22129
49	-0.22669
50	-0.23168
51	-0.23621
52	-0.24022
53	-0.24366
54	-0.24648
55	-0.24862
56	-0.25005
57	-0.25072
58	-0.25062
59	-0.2497
60	-0.24795
61	-0.24536
62	-0.24191
63	-0.2376
64	-0.23243
65	-0.22642
66	-0.21959
67	-0.21194
68	-0.20353
69	-0.19436
70	-0.1845
71	-0.17397
72	-0.16284
73	-0.15114
74	-0.13894
75	-0.12629
76	-0.11324
77	-9.9844e-002
78	-8.6158e-002
79	-7.2227e-002
80	-5.8096e-002
81	-4.3805e-002
82	-2.9391e-002
83	-1.4886e-002
84	-3.1905e-004
85	1.4287e-002
86	2.891e-002
87	4.3537e-002
88	5.8156e-002
89	0.
90	7.2764e-002
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-3.1149e-004
99	-1.4886e-003
100	-3.4526e-003
101	-5.9548e-003
102	-8.8826e-003
103	-1.2145e-002
104	-1.5679e-002
105	-1.9438e-002
106	-2.3385e-002
107	-2.7493e-002
108	-3.1741e-002
109	-3.6113e-002
110	-4.0597e-002
111	-4.5184e-002
112	-4.9868e-002
113	-5.4646e-002
114	-5.9512e-002
115	-6.4467e-002
116	-6.951e-002
117	-7.4641e-002
118	-7.986e-002
119	-8.5171e-002
120	-9.0574e-002
121	-9.6072e-002
