Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-4.5278e-003
6	-1.9535e-002
7	-4.3107e-002
8	-7.3821e-002
9	-0.11052
10	-0.15225
11	-0.19826
12	-0.24789
13	-0.30061
14	-0.35592
15	-0.41344
16	-0.47278
17	-0.53363
18	-0.5957
19	-0.6587
20	-0.72239
21	-0.78654
22	-0.85093
23	-0.91535
24	-0.97962
25	-1.0436
26	-1.107
27	-1.1697
28	-1.2317
29	-1.2927
30	-1.3526
31	-1.4112
32	-1.4686
33	-1.5245
34	-1.5788
35	-1.6314
36	-1.6823
37	-1.7314
38	-1.7784
39	-1.8234
40	-1.8663
41	-1.9069
42	-1.9451
43	-1.9808
44	-2.0139
45	-2.0443
46	-2.0719
47	-2.0965
48	-2.118
49	-2.1363
50	-2.1514
51	-2.1631
52	-2.1714
53	-2.1761
54	-2.1772
55	-2.1748
56	-2.1686
57	-2.1588
58	-2.1453
59	-2.1281
60	-2.1072
61	-2.0828
62	-2.0548
63	-2.0233
64	-1.9884
65	-1.9502
66	-1.9088
67	-1.8642
68	-1.8167
69	-1.7664
70	-1.7133
71	-1.6576
72	-1.5996
73	-1.5393
74	-1.4769
75	-1.4125
76	-1.3464
77	-1.2787
78	-1.2095
79	-1.139
80	-1.0673
81	-0.99468
82	-0.92117
83	-0.84693
84	-0.7721
85	-0.69679
86	-0.62111
87	-0.54516
88	-0.46903
89	0.
90	-0.39282
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-4.5299e-003
99	-1.954e-002
100	-4.3112e-002
101	-7.3826e-002
102	-0.11052
103	-0.15226
104	-0.19827
105	-0.2479
106	-0.30061
107	-0.35593
108	-0.41344
109	-0.47279
110	-0.53364
111	-0.5957
112	-0.6587
113	-0.72239
114	-0.78654
115	-0.85093
116	-0.91535
117	-0.97963
118	-1.0436
119	-1.107
120	-1.1698
121	-1.2317
122	-1.2927
123	-1.3526
124	-1.4112
125	-1.4686
126	-1.5245
127	-1.5788
128	-1.6314
129	-1.6823
130	-1.7314
131	-1.7784
132	-1.8234
133	-1.8663
134	-1.9069
135	-1.9451
136	-1.9808
137	-2.0139
138	-2.0443
139	-2.0719
140	-2.0965
141	-2.118
