Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	3.2014e-002
6	0.13754
7	0.29969
8	0.5041
9	0.73761
10	0.98832
11	1.2454
12	1.4992
13	1.7408
14	1.9625
15	2.1576
16	2.3205
17	2.4468
18	2.5331
19	2.5774
20	2.5786
21	2.537
22	2.454
23	2.3317
24	2.1735
25	1.9835
26	1.7665
27	1.5278
28	1.2732
29	1.0087
30	0.74042
31	0.47433
32	0.2162
33	-2.86e-002
34	-0.25524
35	-0.45951
36	-0.63796
37	-0.78798
38	-0.9078
39	-0.99657
40	-1.0544
41	-1.0821
42	-1.0816
43	-1.0554
44	-1.0066
45	-0.9391
46	-0.85704
47	-0.76494
48	-0.66744
49	-0.5692
50	-0.47474
51	-0.38828
52	-0.31365
53	-0.25413
54	-0.21237
55	-0.19028
56	-0.18904
57	-0.20896
58	-0.24955
59	-0.30951
60	-0.38674
61	-0.47844
62	-0.58116
63	-0.69093
64	-0.80333
65	-0.91369
66	-1.0172
67	-1.109
68	-1.1844
69	-1.239
70	-1.2689
71	-1.2705
72	-1.2413
73	-1.179
74	-1.0825
75	-0.95144
76	-0.78625
77	-0.58825
78	-0.35958
79	-0.10308
80	0.17779
81	0.47907
82	0.79647
83	1.1256
84	1.4621
85	1.8019
86	2.1415
87	2.4785
88	2.8116
89	0.
90	3.1412
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	3.1985e-002
99	0.13748
100	0.29962
101	0.50404
102	0.73754
103	0.98825
104	1.2454
105	1.4991
106	1.7407
107	1.9624
108	2.1575
109	2.3205
110	2.4467
111	2.5331
112	2.5773
113	2.5786
114	2.537
115	2.4539
116	2.3316
117	2.1735
118	1.9835
119	1.7664
120	1.5277
121	1.2732
122	1.0087
123	0.7404
124	0.47431
125	0.21619
126	-2.8614e-002
127	-0.25525
128	-0.45952
129	-0.63797
130	-0.78798
131	-0.9078
132	-0.99658
133	-1.0544
134	-1.0821
135	-1.0816
136	-1.0554
137	-1.0066
138	-0.93909
139	-0.85703
140	-0.76493
141	-0.66742
142	-0.56918
143	-0.47472
144	-0.38827
145	-0.31364
146	-0.25411
147	-0.21235
148	-0.19026
149	-0.18901
150	-0.20893
