Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	4.1665e-002
6	0.17123
7	0.36457
8	0.60253
9	0.86813
10	1.1471
11	1.4266
12	1.6957
13	1.9447
14	2.1652
15	2.3502
16	2.494
17	2.5926
18	2.6432
19	2.6444
20	2.5972
21	2.5028
22	2.364
23	2.1849
24	1.9695
25	1.7236
26	1.4536
27	1.1661
28	0.86793
29	0.56612
30	0.26707
31	-2.2714e-002
32	-0.29743
33	-0.55182
34	-0.7817
35	-0.98369
36	-1.1558
37	-1.297
38	-1.4067
39	-1.4857
40	-1.5358
41	-1.559
42	-1.5584
43	-1.5369
44	-1.498
45	-1.4451
46	-1.3815
47	-1.3106
48	-1.2356
49	-1.1585
50	-1.0815
51	-1.0056
52	-0.93206
53	-0.86124
54	-0.79262
55	-0.72512
56	-0.65777
57	-0.58888
58	-0.51641
59	-0.43828
60	-0.35268
61	-0.25751
62	-0.15169
63	-3.4244e-002
64	9.5235e-002
65	0.23679
66	0.38931
67	0.55157
68	0.72173
69	0.89707
70	1.0741
71	1.2488
72	1.417
73	1.574
74	1.7145
75	1.8337
76	1.927
77	1.9902
78	2.0201
79	2.0132
80	1.967
81	1.88
82	1.7515
83	1.582
84	1.3724
85	1.1252
86	0.84353
87	0.52812
88	0.18375
89	0.
90	-0.23365
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	4.1732e-002
99	0.17123
100	0.36465
101	0.60257
102	0.86819
103	1.1472
104	1.4266
105	1.6958
106	1.9447
107	2.1653
108	2.3502
109	2.494
110	2.5926
111	2.6432
112	2.6445
113	2.5972
114	2.5029
115	2.3641
116	2.1849
117	1.9695
118	1.7237
119	1.4537
120	1.1662
121	0.86798
122	0.56614
123	0.26708
124	-2.2702e-002
125	-0.29736
126	-0.55173
127	-0.78166
128	-0.98362
129	-1.1557
130	-1.2969
131	-1.4066
132	-1.4856
133	-1.5357
134	-1.559
135	-1.5584
136	-1.5368
137	-1.498
138	-1.4451
139	-1.3814
140	-1.3105
141	-1.2355
142	-1.1585
143	-1.0814
144	-1.0056
145	-0.93193
146	-0.86124
147	-0.79257
148	-0.725
149	-0.65776
150	-0.58883
151	-0.51635
152	-0.43819
