Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	3.7623e-002
6	0.15711
7	0.33287
8	0.54258
9	0.76392
10	0.97832
11	1.1691
12	1.3225
13	1.4286
14	1.4795
15	1.4725
16	1.4068
17	1.2845
18	1.1117
19	0.89594
20	0.64665
21	0.37534
22	9.498e-002
23	-0.18282
24	-0.44573
25	-0.68223
26	-0.88135
27	-1.0353
28	-1.1378
29	-1.1858
30	-1.1795
31	-1.1225
32	-1.0198
33	-0.87787
34	-0.707
35	-0.51641
36	-0.31666
37	-0.11704
38	7.1783e-002
39	0.24167
40	0.38652
41	0.50014
42	0.5793
43	0.62419
44	0.6342
45	0.61189
46	0.56188
47	0.48901
48	0.4001
49	0.30346
50	0.20632
51	0.1152
52	3.6374e-002
53	-2.4303e-002
54	-6.345e-002
55	-8.0017e-002
56	-7.475e-002
57	-4.8365e-002
58	-4.0451e-003
59	5.236e-002
60	0.11391
61	0.17376
62	0.22532
63	0.26079
64	0.27384
65	0.26216
66	0.22268
67	0.15399
68	5.8955e-002
69	-5.6705e-002
70	-0.18721
71	-0.3256
72	-0.46284
73	-0.58966
74	-0.69695
75	-0.77673
76	-0.82165
77	-0.82632
78	-0.78689
79	-0.7016
80	-0.56964
81	-0.39359
82	-0.17872
83	6.897e-002
84	0.34206
85	0.63271
86	0.93313
87	1.2345
88	1.5322
89	0.
90	1.8238
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	3.799e-002
99	0.15738
100	0.33316
101	0.54268
102	0.7642
103	0.97863
104	1.1694
105	1.3227
106	1.4286
107	1.4796
108	1.4724
109	1.4068
110	1.2846
111	1.1117
112	0.89611
113	0.64671
114	0.37548
115	9.4793e-002
116	-0.18307
117	-0.44565
118	-0.68245
119	-0.88154
120	-1.0354
121	-1.1381
122	-1.1861
123	-1.1798
124	-1.1227
125	-1.02
126	-0.87816
127	-0.70726
128	-0.51696
129	-0.31692
130	-0.11741
131	7.1561e-002
132	0.24134
133	0.38626
134	0.49988
135	0.57928
136	0.62381
137	0.6338
138	0.61166
139	0.56165
140	0.48871
141	0.39962
142	0.30302
143	0.20589
144	0.11465
145	3.602e-002
146	-2.4794e-002
147	-6.4001e-002
