Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-4.2053e-003
6	-1.2324e-002
7	-2.109e-002
8	-2.901e-002
9	-3.5428e-002
10	-4.0212e-002
11	-4.3569e-002
12	-4.5939e-002
13	-4.7912e-002
14	-5.0176e-002
15	-5.3468e-002
16	-5.8544e-002
17	-6.6145e-002
18	-7.6981e-002
19	-9.1707e-002
20	-0.11091
21	-0.13509
22	-0.16467
23	-0.19995
24	-0.24115
25	-0.28835
26	-0.34155
27	-0.40062
28	-0.46532
29	-0.5353
30	-0.61011
31	-0.6892
32	-0.77192
33	-0.85757
34	-0.94533
35	-1.0344
36	-1.1237
37	-1.2125
38	-1.2996
39	-1.3842
40	-1.4652
41	-1.5417
42	-1.6126
43	-1.677
44	-1.7342
45	-1.7831
46	-1.8233
47	-1.8538
48	-1.8743
49	-1.8842
50	-1.8832
51	-1.871
52	-1.8474
53	-1.8126
54	-1.7664
55	-1.7093
56	-1.6415
57	-1.5634
58	-1.4756
59	-1.3787
60	-1.2736
61	-1.161
62	-1.0418
63	-0.91696
64	-0.78755
65	-0.6546
66	-0.51919
67	-0.38241
68	-0.24534
69	-0.10908
70	2.5345e-002
71	0.15692
72	0.28469
73	0.40777
74	0.52536
75	0.63675
76	0.74131
77	0.83855
78	0.92806
79	1.0096
80	1.083
81	1.1483
82	1.2057
83	1.2554
84	1.2978
85	1.3337
86	1.3638
87	1.3891
88	1.4109
89	0.
90	1.4305
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-4.2127e-003
99	-1.234e-002
100	-2.1107e-002
101	-2.9028e-002
102	-3.5446e-002
103	-4.023e-002
104	-4.3587e-002
105	-4.5956e-002
106	-4.793e-002
107	-5.0193e-002
108	-5.3485e-002
109	-5.856e-002
110	-6.6161e-002
111	-7.6997e-002
112	-9.1723e-002
113	-0.11092
114	-0.13511
115	-0.16468
116	-0.19997
117	-0.24116
118	-0.28837
119	-0.34157
120	-0.40063
121	-0.46533
122	-0.53531
123	-0.61012
124	-0.68921
125	-0.77194
126	-0.85758
127	-0.94534
128	-1.0344
129	-1.1237
130	-1.2125
131	-1.2997
132	-1.3842
133	-1.4652
134	-1.5417
135	-1.6126
