Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.5587e-002
6	-5.8971e-002
7	-0.11886
8	-0.1867
9	-0.25653
10	-0.3232
11	-0.38213
12	-0.42897
13	-0.4649
14	-0.48515
15	-0.48998
16	-0.48078
17	-0.45813
18	-0.42683
19	-0.38916
20	-0.34452
21	-0.29636
22	-0.24611
23	-0.19594
24	-0.14535
25	-9.4379e-002
26	-4.27e-002
27	1.1567e-002
28	6.6898e-002
29	0.12324
30	0.18354
31	0.24892
32	0.3176
33	0.38418
34	0.44816
35	0.50807
36	0.5611
37	0.60332
38	0.63449
39	0.65365
40	0.65549
41	0.64321
42	0.61651
43	0.57517
44	0.52471
45	0.46804
46	0.40908
47	0.35114
48	0.29725
49	0.25115
50	0.21595
51	0.19104
52	0.17844
53	0.17664
54	0.18507
55	0.203
56	0.22676
57	0.252
58	0.27763
59	0.29764
60	0.30838
61	0.30835
62	0.29398
63	0.26322
64	0.21619
65	0.1513
66	6.9732e-002
67	-2.6729e-002
68	-0.13506
69	-0.25296
70	-0.37549
71	-0.49637
72	-0.61111
73	-0.71176
74	-0.79226
75	-0.84817
76	-0.8742
77	-0.8661
78	-0.82173
79	-0.74002
80	-0.62277
81	-0.47049
82	-0.28541
83	-7.4469e-002
84	0.15696
85	0.40023
86	0.65019
87	0.90112
88	1.1491
89	0.
90	1.3951
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-1.5834e-002
99	-5.9432e-002
100	-0.11869
101	-0.18687
102	-0.25678
103	-0.32382
104	-0.38267
105	-0.42921
106	-0.46499
107	-0.48539
108	-0.49051
109	-0.48115
110	-0.4586
111	-0.42695
112	-0.38949
113	-0.34494
114	-0.29686
115	-0.24645
116	-0.196
117	-0.14589
118	-9.4696e-002
119	-4.2911e-002
120	1.1147e-002
121	6.6419e-002
122	0.12309
123	0.18344
124	0.24862
125	0.31718
126	0.3839
127	0.44818
128	0.50795
129	0.56046
130	0.60302
131	0.6341
132	0.65307
133	0.65514
134	0.64258
135	0.61554
136	0.57481
137	0.52412
138	0.46716
139	0.40889
140	0.35045
141	0.29659
142	0.25052
143	0.21518
144	0.19034
145	0.17815
146	0.17584
147	0.18455
