Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-3.3231e-003
6	-1.4594e-002
7	-3.2473e-002
8	-5.5925e-002
9	-8.4077e-002
10	-0.11621
11	-0.15171
12	-0.19005
13	-0.23078
14	-0.27351
15	-0.31786
16	-0.36351
17	-0.41016
18	-0.45753
19	-0.50537
20	-0.55342
21	-0.60147
22	-0.64929
23	-0.69667
24	-0.74342
25	-0.78936
26	-0.83429
27	-0.87806
28	-0.92051
29	-0.96148
30	-1.0008
31	-1.0385
32	-1.0742
33	-1.108
34	-1.1397
35	-1.1693
36	-1.1966
37	-1.2216
38	-1.2442
39	-1.2644
40	-1.2822
41	-1.2975
42	-1.3104
43	-1.3207
44	-1.3286
45	-1.334
46	-1.3369
47	-1.3375
48	-1.3357
49	-1.3316
50	-1.3252
51	-1.3168
52	-1.3062
53	-1.2936
54	-1.2791
55	-1.2629
56	-1.2449
57	-1.2253
58	-1.2043
59	-1.1819
60	-1.1583
61	-1.1336
62	-1.1079
63	-1.0813
64	-1.054
65	-1.026
66	-0.99761
67	-0.9688
68	-0.93973
69	-0.91051
70	-0.88123
71	-0.85201
72	-0.82293
73	-0.79408
74	-0.76554
75	-0.73737
76	-0.70963
77	-0.68238
78	-0.65565
79	-0.62947
80	-0.60386
81	-0.57883
82	-0.55436
83	-0.53045
84	-0.50706
85	-0.48416
86	-0.46171
87	-0.43972
88	-0.41802
89	0.
90	-0.39766
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-3.3255e-003
99	-1.4599e-002
100	-3.2479e-002
101	-5.5931e-002
102	-8.4083e-002
103	-0.11621
104	-0.15171
105	-0.19005
106	-0.23079
107	-0.27351
108	-0.31786
109	-0.36351
110	-0.41016
111	-0.45754
112	-0.50537
113	-0.55343
114	-0.60148
115	-0.6493
116	-0.69668
117	-0.74343
118	-0.78936
119	-0.8343
120	-0.87806
121	-0.92051
122	-0.96148
123	-1.0008
124	-1.0385
125	-1.0742
126	-1.108
127	-1.1397
128	-1.1693
129	-1.1966
130	-1.2216
131	-1.2442
132	-1.2645
133	-1.2822
134	-1.2975
135	-1.3104
136	-1.3207
137	-1.3286
138	-1.334
139	-1.3369
140	-1.3375
