Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.3811e-003
6	2.128e-003
7	1.2277e-002
8	2.8494e-002
9	4.9151e-002
10	7.2027e-002
11	9.4643e-002
12	0.11443
13	0.12892
14	0.13583
15	0.13317
16	0.11935
17	9.3208e-002
18	5.4102e-002
19	1.9046e-003
20	-6.3034e-002
21	-0.13981
22	-0.22701
23	-0.32278
24	-0.42484
25	-0.53057
26	-0.63708
27	-0.74132
28	-0.84011
29	-0.93028
30	-1.0088
31	-1.0727
32	-1.1193
33	-1.1465
34	-1.1523
35	-1.1354
36	-1.095
37	-1.0307
38	-0.94305
39	-0.83285
40	-0.70162
41	-0.55147
42	-0.38499
43	-0.20524
44	-1.5683e-002
45	0.17991
46	0.37756
47	0.57318
48	0.76267
49	0.94197
50	1.1072
51	1.2549
52	1.3818
53	1.4851
54	1.5626
55	1.6126
56	1.6341
57	1.6268
58	1.5908
59	1.5271
60	1.4371
61	1.3231
62	1.1876
63	1.0337
64	0.86489
65	0.68502
66	0.49804
67	0.30802
68	0.11905
69	-6.4887e-002
70	-0.23999
71	-0.40277
72	-0.55007
73	-0.6792
74	-0.78792
75	-0.87453
76	-0.93789
77	-0.97743
78	-0.99316
79	-0.98558
80	-0.95572
81	-0.90503
82	-0.83533
83	-0.74873
84	-0.64754
85	-0.53421
86	-0.41112
87	-0.28068
88	-0.14409
89	0.
90	-3.4531e-003
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-1.3686e-003
99	2.1577e-003
100	1.2305e-002
101	2.8526e-002
102	4.918e-002
103	7.2056e-002
104	9.4672e-002
105	0.11445
106	0.12895
107	0.13585
108	0.13319
109	0.11937
110	9.3227e-002
111	5.4123e-002
112	1.9202e-003
113	-6.3017e-002
114	-0.13979
115	-0.227
116	-0.32277
117	-0.42483
118	-0.53056
119	-0.63707
120	-0.74131
121	-0.8401
122	-0.93028
123	-1.0088
124	-1.0727
125	-1.1193
126	-1.1465
127	-1.1523
128	-1.1354
129	-1.095
130	-1.0307
131	-0.94306
132	-0.83286
133	-0.70164
134	-0.55149
135	-0.385
136	-0.20525
137	-1.5696e-002
138	0.17989
139	0.37754
140	0.57316
141	0.76265
