Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-1.8423e-002
6	-6.3109e-002
7	-0.12241
8	-0.19055
9	-0.26446
10	-0.34274
11	-0.425
12	-0.51138
13	-0.60221
14	-0.69774
15	-0.79797
16	-0.9025
17	-1.0104
18	-1.1203
19	-1.2302
20	-1.3376
21	-1.4394
22	-1.5322
23	-1.6125
24	-1.6765
25	-1.7202
26	-1.7401
27	-1.7329
28	-1.6956
29	-1.6261
30	-1.5229
31	-1.3853
32	-1.2136
33	-1.009
34	-0.77397
35	-0.51166
36	-0.22632
37	7.6956e-002
38	0.39229
39	0.71318
40	1.0327
41	1.3436
42	1.6386
43	1.9106
44	2.1527
45	2.3585
46	2.5225
47	2.64
48	2.7074
49	2.7221
50	2.6831
51	2.5903
52	2.4451
53	2.2504
54	2.0101
55	1.7293
56	1.414
57	1.0712
58	0.70853
59	0.33398
60	-4.4207e-002
61	-0.41776
62	-0.77864
63	-1.1192
64	-1.4325
65	-1.7123
66	-1.9534
67	-2.1516
68	-2.304
69	-2.4087
70	-2.4651
71	-2.474
72	-2.4371
73	-2.3574
74	-2.2385
75	-2.0851
76	-1.9024
77	-1.6959
78	-1.4716
79	-1.2353
80	-0.99261
81	-0.74889
82	-0.50888
83	-0.27656
84	-5.501e-002
85	0.15374
86	0.34886
87	0.53089
88	0.70192
89	0.
90	0.86593
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-1.8405e-002
99	-6.3067e-002
100	-0.12237
101	-0.19051
102	-0.26442
103	-0.3427
104	-0.42495
105	-0.51134
106	-0.60217
107	-0.6977
108	-0.79794
109	-0.90247
110	-1.0104
111	-1.1203
112	-1.2302
113	-1.3375
114	-1.4393
115	-1.5322
116	-1.6125
117	-1.6764
118	-1.7202
119	-1.7401
120	-1.7329
121	-1.6956
122	-1.6261
123	-1.5229
124	-1.3853
125	-1.2136
126	-1.009
127	-0.77396
128	-0.51165
129	-0.2263
130	7.6966e-002
131	0.39229
132	0.71319
133	1.0327
134	1.3436
135	1.6387
136	1.9106
137	2.1527
138	2.3585
139	2.5225
140	2.64
141	2.7074
142	2.7221
143	2.6831
144	2.5902
145	2.4451
146	2.2504
147	2.0101
